year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,4,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",594,116,29.17,3.76,27.51,0,55.56,3,0,7247,1756,188,1034,0,4269
2019,4,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",341,65,12.17,4.2,25.36,0,23.27,5,1,3332,370,172,1351,0,1439
2019,4,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",748,139,26.78,6.02,40.69,0,65.51,8,0,9528,1519,617,1811,0,5581
2019,4,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",805,137,42.71,7.68,36.84,0,49.76,3,1,8711,2678,742,1370,0,3921
2019,4,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",798,209,46,4.31,99.93,0,58.75,7,0,11883,2234,420,3441,0,5788
2019,4,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4757,859,190.75,22.22,354.05,0,291.98,23,3,63070,16116,1751,16552,0,28651
2019,4,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",88,13,4.98,0,3.19,0,4.84,0,0,897,364,0,111,0,422
2019,4,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",649,128,33.02,3.19,37.38,0,54.41,3,0,10017,2795,593,2139,0,4490
2019,4,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3506,561,207.02,6.99,124.46,2.61,219.93,155,21,30607,10382,837,5519,107,13762
2019,4,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",910,229,65.07,4.95,81.18,0.54,77.26,45,0,15789,4431,372,6059,19,4908
2019,4,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5952,846,306.11,16.15,123.5,3,397.24,253,17,49482,17527,2467,5060,177,24251
2019,4,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",278,63,29.09,1.64,16.04,0,16.23,5,0,3508,1082,253,1284,0,889
2019,4,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1338,252,103.22,5.87,42.4,1.59,98.92,36,2,14268,6488,416,1584,77,5703
2019,4,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5773,916,316.35,12.82,154.85,2.87,429.11,273,7,46048,15028,889,5568,75,24488
2019,4,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",529,92,46.58,2.7,7.22,0,35.5,22,0,4476,2076,143,242,0,2015
2019,4,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",468,183,62.15,4.64,79.02,0,37.19,26,1,13553,5077,341,5275,0,2860
2019,4,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2084,338,155.07,6.71,69.17,1,106.04,74,3,21465,9738,1275,3821,17,6614
2019,4,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",72,8,4.99,0,1.13,0,1.88,0,0,302,198,0,22,0,82
2019,4,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",167,36,9.27,0,4.64,0,22.09,8,0,2034,703,0,183,0,1148
2019,4,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6224,1003,320.53,13.5,225.34,1.54,442.09,183,20,54215,16826,1349,12653,58,23329
2019,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3490,589,223.78,4.8,99.04,0.82,260.56,165,0,27959,11215,342,3234,35,13133
2019,4,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1018,280,82.24,8.74,99.61,1.08,88.32,37,8,18424,4857,709,6470,52,6336
2019,4,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3576,598,202.34,10.45,119.95,2.63,262.63,130,11,37687,13471,642,5651,53,17870
2019,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6737,1067,387.81,18.25,206.32,5.74,448.87,377,63,60392,19896,1738,12201,180,26377
2019,4,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",720,156,67.56,2.02,22.17,0,64.25,39,2,8478,3618,242,1261,0,3357
2019,4,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1108,204,76.73,2.07,24.86,0,100.33,12,1,8750,3174,135,674,0,4767
2019,4,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",759,145,55.07,7.46,30.8,0,51.67,35,1,9217,3193,601,1665,0,3758
2019,4,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5266,856,316.89,6.33,113.67,0.95,418.17,195,2,40889,15371,306,3573,38,21601
2019,4,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3381,513,200.93,2.03,63.39,2.89,243.77,141,2,23708,10055,98,1966,87,11502
2019,4,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",891,235,83.48,2.9,59.34,2.38,86.9,26,0,9878,3314,204,1975,156,4229
2019,4,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1170,282,88.71,2.5,85.05,0.28,105.45,56,0,14587,4679,133,3717,11,6047
2019,4,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",891,179,80.88,2.02,20.34,0,75.76,13,0,7825,3788,190,531,0,3316
2019,4,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2538,399,153.17,8.43,64.26,0.86,172.29,102,5,23587,9522,667,3101,14,10283
2019,4,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",167,41,13,3,7,0,18,2,2,2620,692,118,338,0,1472
2019,4,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",3,1,0,0,1,0,0,0,0,1002,0,0,1002,0,0
2019,4,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",220,54,24,3,11,0,16,2,1,5334,2671,597,282,0,1784
2019,4,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",79,19,8,1,4,0,6,0,0,1263,548,58,107,0,550
2019,4,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3094,488,111.49,43.12,130.99,0.49,201.91,165,18,44733,10412,10303,6957,22,17039
2019,4,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",197,36,19,0,7,0,10,2,0,2862,1310,0,142,0,1410
2019,4,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1816,303,74,24,68,0,137,19,0,25794,5841,2609,2883,0,14461
2019,4,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2752,612,107.87,87,172.02,1,244.11,55,11,55130,11605,10037,8818,32,24638
2019,4,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",68,16,1,3,7,0,5,0,1,1658,246,837,271,0,304
2019,4,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",145,36,19,3,8,0,6,3,0,3111,1833,406,410,0,462
2019,4,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",79,5,2,0,0,0,3,1,0,626,252,0,0,0,374
2019,4,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1719,186,55.44,2.36,19.87,0,108.33,17,3,15854,6421,189,543,0,8701
2019,4,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",59,16,6,2,3,0,5,1,0,1165,225,423,134,0,383
2019,4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",447,78,14,1.1,37.24,0,25.66,9,0,4491,1039,106,1654,0,1692
2019,4,YX,Republic Airline,BOS,"Boston, MA: Logan International",674,190,43.97,1.96,94.95,0,49.12,17,0,14345,5064,167,5785,0,3329
2019,4,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1081,199,33.6,3.77,80.11,0,81.52,37,5,12808,2816,625,4141,0,5226
2019,4,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2896,445,100.59,10.07,153.23,0.03,181.09,28,3,28736,7779,1114,6830,6,13007
2019,4,YX,Republic Airline,DEN,"Denver, CO: Denver International",239,40,7.69,1.91,4.59,0,25.81,10,1,3305,400,180,362,0,2363
2019,4,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",169,31,8.12,1.93,16.75,0,4.2,3,1,2404,438,703,1047,0,216
2019,4,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",603,106,29.18,2.08,30.67,0.34,43.74,8,0,6706,2132,144,1043,41,3346
2019,4,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2223,635,49.28,8.78,423.42,0,153.53,88,2,45914,4208,825,28287,0,12594
2019,4,YX,Republic Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1330,292,51.22,7.68,168.26,0,64.83,26,12,19087,4470,784,7908,0,5925
2019,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",200,41,10.05,0.06,18.26,0,12.63,11,0,3250,1080,6,1164,0,1000
2019,4,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3115,810,141.7,13.13,476.89,0,178.27,58,10,63187,16379,1316,31120,0,14372
2019,4,YX,Republic Airline,MIA,"Miami, FL: Miami International",1008,99,27.03,5.26,38.54,0,28.17,13,1,8732,2068,2343,1645,0,2676
2019,4,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",419,98,23.77,2.42,26.6,0,45.21,22,1,5756,1273,392,1132,0,2959
2019,4,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",979,159,29.02,4.55,72.71,0.4,52.33,26,3,13083,2704,378,5699,42,4260
2019,4,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1246,145,32.86,1.48,74.5,0.01,36.15,8,2,9202,2593,103,3798,3,2705
2019,4,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",83,17,3.6,0.06,6.37,0,6.97,1,0,1077,175,12,354,0,536
2019,4,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",8,1,0,0,1,0,0,0,0,21,0,0,21,0,0
2019,5,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",335,104,25.08,0.57,25.89,0,52.46,4,0,6353,1537,38,1025,0,3753
2019,5,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",80,18,4.43,0.83,4.43,0,8.32,1,0,1569,428,66,130,0,945
2019,5,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30,7,4.04,1.66,1.3,0,0,0,1,236,101,95,40,0,0
2019,5,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",111,45,11.23,0.09,10.12,0,23.56,2,0,3784,985,23,860,0,1916
2019,5,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,34,9.5,0.73,4.58,0,19.2,1,0,2634,513,28,344,0,1749
2019,5,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2378,760,155.35,6.55,222.25,0,375.85,25,8,53492,12416,656,10296,0,30124
2019,5,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",133,48,7.93,0.48,17.93,0,21.66,4,0,4380,462,43,1907,0,1968
2019,5,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",90,14,4.86,0.78,5.7,0,2.66,0,0,751,415,18,142,0,176
2019,5,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",62,24,11.76,0,4.84,0,7.4,0,0,1710,659,0,257,0,794
2019,5,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",87,20,6.36,1,7.02,0,5.62,0,1,1388,521,56,410,0,401
2019,5,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",111,45,11.02,0.84,16.48,0,16.66,4,0,3497,802,47,1225,0,1423
2019,5,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",724,294,56.55,1.88,87.2,0,148.36,5,2,19632,3030,107,4009,0,12486
2019,5,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",57,25,9.89,0.45,4.87,0,9.79,0,0,1410,436,74,239,0,661
2019,5,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93,30,3.29,0,16.3,0,10.41,3,0,2032,510,0,795,0,727
2019,5,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",980,333,75.6,5.38,90.1,0,161.92,15,4,25972,5179,727,4572,0,15494
2019,5,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",62,23,9.96,0.26,3.74,0,9.04,0,0,1813,565,43,412,0,793
2019,5,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",160,57,20.51,1.24,6.26,0,28.99,0,0,3808,1080,79,233,0,2416
2019,5,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",262,88,19.36,1.03,16.8,0,50.81,4,0,6686,1120,156,857,0,4553
2019,5,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",56,17,6.32,0.09,2.4,0,8.19,0,0,843,229,2,134,0,478
2019,5,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",503,198,31.98,0.99,56.12,0,108.92,14,0,17566,2901,136,3745,0,10784
2019,5,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",136,63,20.47,0.51,15.02,0,27,1,0,4068,821,68,629,0,2550
2019,5,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",146,42,12.39,0.91,16.73,0,11.97,3,0,1835,541,42,517,0,735
2019,5,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",82,29,10.72,0.78,4.25,0,13.25,1,0,1460,556,19,213,0,672
2019,5,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",117,60,12.52,0.22,24.57,0,22.68,1,0,3770,594,44,1412,0,1720
2019,5,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",109,48,16.26,0,9.05,0,22.69,1,0,2687,785,0,363,0,1539
2019,5,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",244,48,19.81,1.44,6.37,0,20.38,1,1,3262,1397,238,420,0,1207
2019,5,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",41,9,3.6,0.35,1.71,0,3.35,1,0,452,194,14,78,0,166
2019,5,G4,Allegiant Air,DEN,"Denver, CO: Denver International",21,5,1.41,0.15,0.73,0,2.72,0,0,186,40,7,20,0,119
2019,5,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",71,1,1,0,0,0,0,1,1,20,20,0,0,0,0
2019,5,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",282,69,11.59,0.64,23.36,0.42,32.99,0,1,5496,1897,14,965,13,2607
2019,5,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",796,192,52.36,8.25,50.26,1.79,79.34,1,0,10102,3827,485,1723,42,4025
2019,5,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",100,12,5.01,0,5,0,1.99,1,0,434,156,0,160,0,118
2019,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",23,5,1.93,0.3,1.09,0,1.68,0,0,155,36,13,44,0,62
2019,5,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",23,8,6.81,0,0.95,0.24,0,0,0,353,308,0,35,10,0
2019,5,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2975,274,170.5,23.28,2.5,1,76.72,2,1,9141,5882,523,108,42,2586
2019,5,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,15,14.33,0,0,0,0.68,0,0,516,489,0,0,0,27
2019,5,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",84,21,19.68,0,0,0,1.32,0,0,617,566,0,0,0,51
2019,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,45,36.74,0,0.66,0.25,7.35,0,0,1373,1019,0,29,8,317
2019,5,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,16,13,0,0,0.49,2.51,0,0,525,454,0,0,20,51
2019,5,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,5,5,0,0,0,0,0,0,159,159,0,0,0,0
2019,5,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,17,14.62,0,0,0.88,1.5,0,0,446,376,0,0,16,54
2019,5,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,35,23.57,0.84,0,1.62,8.96,0,0,1540,775,21,0,55,689
2019,5,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62,22,19.8,0,0,1.2,1,0,0,726,663,0,0,40,23
2019,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",35,8,0.49,0,4.42,0.86,2.23,0,0,313,27,0,124,24,138
2019,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",2,1,1,0,0,0,0,0,0,18,18,0,0,0,0
2019,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",67,9,2.75,0,3.11,0,3.14,1,1,666,299,0,252,0,115
2019,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",434,84,15.46,4.74,16.14,0,47.65,11,1,6190,1864,544,763,0,3019
2019,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",116,15,2.28,1.08,3.54,0,8.1,1,1,580,120,34,115,0,311
2019,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5192,1230,184.01,118.02,386.23,1.94,539.8,309,16,97369,17027,17981,26144,68,36149
2019,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",73,19,4.33,0,8.66,0,6.01,2,0,570,120,0,276,0,174
2019,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",75,20,2.09,0.39,12,0,5.51,2,0,1360,110,40,932,0,278
2019,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",49,14,3.62,0.46,7.52,0,2.4,1,0,557,226,13,185,0,133
2019,5,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",369,67,15.19,3.13,19.08,0,29.61,12,0,5127,1492,263,985,0,2387
2019,5,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",998,248,31.79,1.13,129.35,0,85.74,51,7,18133,2302,116,7860,0,7855
2019,5,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1190,217,72.81,3.65,37.31,0,103.23,15,12,15860,5855,166,1672,0,8167
2019,5,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",58,15,2.93,1.1,3.32,0,7.65,0,0,502,99,34,98,0,271
2019,5,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6092,1311,228.53,68.19,483.8,0.59,529.88,128,16,112968,23316,6467,40667,14,42504
2019,5,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",847,180,36.03,5.04,84.76,1,53.17,11,3,10414,2495,183,4024,28,3684
2019,5,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",462,114,13.81,5.64,66.65,1,26.9,8,0,7046,1052,276,4008,48,1662
2019,5,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",900,182,47.16,2.45,76.66,0.73,54.99,12,3,12596,3378,178,5259,19,3762
2019,5,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",461,128,20.76,3.31,77.92,1.05,24.96,3,3,8285,1288,277,4108,26,2586
2019,5,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",964,262,39.07,4.21,150.03,2,66.69,26,7,21525,3171,600,12458,87,5209
2019,5,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",1028,235,56.33,4.4,91.55,0.05,82.67,11,2,17458,4830,353,5530,2,6743
2019,5,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",319,92,11.65,0.99,66.43,0.02,12.92,5,1,8128,1554,143,4954,2,1475
2019,5,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1615,288,66.7,7.87,143.59,2.53,67.32,15,2,21459,4683,424,8898,63,7391
2019,5,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",657,139,20.83,7.75,77.96,0,32.47,9,5,12134,1347,2147,4294,0,4346
2019,5,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1493,364,65.88,5.61,188.23,1.11,103.16,22,1,26063,4240,449,11283,47,10044
2019,5,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",788,195,38.82,6.73,103.44,0.62,45.39,10,1,12292,2759,329,5278,26,3900
2019,5,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,93,9.42,3.69,75.33,0,4.55,10,1,5544,591,129,4346,0,478
2019,5,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1496,333,68.83,5.82,159.46,2.29,96.6,18,8,20752,3943,438,9155,65,7151
2019,5,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",310,58,10.99,0.11,29.31,0,17.59,5,0,5225,1737,13,1637,0,1838
2019,5,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",923,231,47.48,5.8,127.36,0,50.36,14,3,15807,3071,265,7999,0,4472
2019,5,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",92,18,2.63,0.6,6.56,0,8.21,0,0,1523,218,25,255,0,1025
2019,5,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",366,99,17.45,2.88,49.13,0,29.54,5,1,6735,908,276,2825,0,2726
2019,5,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",33,13,3,0.94,4.46,0,4.6,0,0,708,248,75,184,0,201
2019,5,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",244,54,13.92,0.27,25.42,0,14.39,4,0,4479,1700,4,1820,0,955
2019,5,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",273,88,15.97,0.76,38.42,0,32.85,9,0,5705,968,22,1653,0,3062
2019,5,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",411,82,28.31,1.93,34.9,0,16.86,8,1,6356,2381,185,2340,0,1450
2019,5,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",100,16,4.77,0.13,7.23,0,3.87,3,0,1082,299,19,416,0,348
2019,5,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8293,1065,237.48,49.42,232.96,2.9,542.24,171,27,82914,18292,6354,15246,113,42909
2019,5,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2542,508,117.38,14.58,131.03,0.26,244.75,72,12,40352,9077,1022,8208,17,22028
2019,5,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",100,19,2.89,2.21,9.36,0,4.55,2,0,1078,167,305,341,0,265
2019,5,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",217,32,6.31,2.37,11.11,0.3,11.91,2,0,2152,266,346,636,7,897
2019,5,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",4,2,1,0,1,0,0,0,0,71,54,0,17,0,0
2019,5,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",188,48,11.64,0.43,21.96,0,13.97,8,0,4158,1030,10,1621,0,1497
2019,5,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1362,287,67.99,7.24,109.44,0.07,102.26,30,3,22103,6337,713,7308,9,7736
2019,5,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",152,35,13,4,6,0,12,6,0,4763,1843,584,516,0,1820
2019,5,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",60,7,1,1,5,0,0,0,0,226,90,36,100,0,0
2019,5,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1651,218,63.55,3.41,23.97,0,127.06,17,1,16969,5597,1090,934,0,9348
2019,5,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",7,3,1,0,1,0,1,0,0,230,15,0,50,0,165
2019,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",493,101,16.08,5.64,44.88,0,34.4,13,1,5707,948,474,1690,0,2595
2019,5,YX,Republic Airline,BOS,"Boston, MA: Logan International",930,195,37.53,5.87,116.79,0,34.8,16,0,12289,3345,312,6151,0,2481
2019,5,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",821,127,26.44,6.66,36.6,0,57.3,13,5,8934,2067,763,2463,0,3641
2019,5,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2751,427,79.36,14.73,197.09,0.24,135.58,56,12,27851,6142,1433,11009,21,9246
2019,5,YX,Republic Airline,DEN,"Denver, CO: Denver International",364,56,5.3,2.4,18.76,0,29.54,7,5,4011,426,97,752,0,2736
2019,5,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",84,11,2.54,0.63,7.55,0,0.29,4,5,1056,136,27,862,0,31
2019,5,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",690,131,35.26,8.25,46.07,0.82,40.59,19,2,8831,2266,952,2178,14,3421
2019,5,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2252,600,36.14,5.88,425.74,1,131.24,110,22,45532,2865,371,29161,27,13108
2019,5,YX,Republic Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1,1,0,0.51,0.31,0,0.17,0,0,103,0,53,32,0,18
2019,5,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1362,241,37.86,11.48,115.1,0,76.55,35,12,20468,2782,2660,7601,0,7425
2019,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",311,53,9.44,0.66,27.57,0,15.33,12,0,3401,551,28,1765,0,1057
2019,5,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3003,658,91.53,11.05,381.17,1,173.25,97,13,50119,9075,2532,24526,21,13965
